_step,train/perplexity,_runtime,mfu,lr,val/loss,train/loss,tokens,val/perplexity,iter,_timestamp,n_params,use_cosine_sched,init_from,wandb_project,log_interval,pos_enc_type,n_params_wo_embedding,beta1,out_dir,eval_interval,device,d_model,dropout_rate,decay_lr,max_iters,norm_first,datetime_now,weight_decay,wandb_run_name,symmetric_rels,always_save_checkpoint,model_name,compile,max_seq_len,grad_clip,bias,batch_size,warmup_iters,dtype,sa,activation,rca,eval_only,n_layers,gradient_accumulation_steps,vocab_source,symbol_type,sym_attn_n_symbols,wandb_log,trainable_symbols,vocab_size,rca_type,learning_rate,eval_iters,beta2,group,name,Generated Samples
32000,6.0721235275268555,14713.071229696274,2.816624491320011,0.001,1.8041012287139893,1.8034722805023193,4194304000.0,6.075960159301758,32000,1715567438.2561297,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
34000,6.0572943687438965,15630.766194581985,2.8165497370128865,0.001,1.802687406539917,1.8010306358337402,4456448000.0,6.067415714263916,34000,1715568355.9510946,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
36000,6.02610969543457,16548.50689792633,2.8161510195259765,0.001,1.7968651056289673,1.795862078666687,4718592000.0,6.032168388366699,36000,1715569273.691798,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
38000,6.006633281707764,17466.21278810501,2.816355575637963,0.001,1.793267846107483,1.7926347255706787,4980736000.0,6.010526657104492,38000,1715570191.3976882,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
40000,5.976224422454834,18383.975454092026,2.8138437679369073,0.001,1.7884116172790527,1.7875697612762451,5242880000.0,5.981375217437744,40000,1715571109.1603541,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
42000,5.962070941925049,19301.674969434738,2.8167306711318436,0.001,1.7856906652450562,1.785190224647522,5505024000.0,5.965148448944092,42000,1715572026.8598695,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
44000,5.946442127227783,20219.353915691376,2.8167423929142235,0.001,1.7827110290527344,1.7825695276260376,5767168000.0,5.947344779968262,44000,1715572944.5388157,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
46000,5.898104667663574,21137.080759048462,2.8167284311512075,0.001,1.779699683189392,1.7744134664535522,6029312000.0,5.929508209228516,46000,1715573862.265659,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
48000,5.903660774230957,22054.776805877686,2.8167550640214407,0.001,1.7770558595657349,1.7753502130508423,6291456000.0,5.913855075836182,48000,1715574779.961706,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
50000,5.9000678062438965,22972.46865081787,2.8166380776901203,0.001,1.7753536701202393,1.7747397422790527,6553600000.0,5.903792858123779,50000,1715575697.6535509,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
52000,5.891842842102051,23890.20055103302,2.8167446559569007,0.001,1.7737617492675781,1.7733415365219116,6815744000.0,5.894350051879883,52000,1715576615.385451,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
54000,5.8712544441223145,24807.865739107132,2.816800485260788,0.001,1.7702003717422485,1.7698390483856201,7077888000.0,5.873438835144043,54000,1715577533.0506392,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
56000,5.860028266906738,25725.51832675934,2.8166265594282693,0.001,1.7682609558105469,1.7679272890090942,7340032000.0,5.862058639526367,56000,1715578450.7032268,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
58000,5.856259346008301,26643.17921257019,2.816596704219328,0.001,1.7679294347763062,1.7672860622406006,7602176000.0,5.86005973815918,58000,1715579368.3641126,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
60000,5.844687461853027,27560.940147399902,2.8168883909519695,0.001,1.7656399011611938,1.7653008699417114,7864320000.0,5.846701145172119,60000,1715580286.1250474,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
62000,5.839125156402588,28478.58242082596,2.816648013021162,0.001,1.7652403116226196,1.7643488645553589,8126464000.0,5.844350814819336,62000,1715581203.7673209,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
64000,5.821322441101074,29396.303202152252,2.816546515830311,0.001,1.7620021104812622,1.7612987756729126,8388608000.0,5.825455188751221,64000,1715582121.4881022,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
66000,5.774261474609375,30314.070816993713,2.8166064899787893,0.001,1.7603756189346313,1.7531753778457642,8650752000.0,5.815994739532471,66000,1715583039.255717,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
68000,5.815401077270508,31231.75472521782,2.8165596252860805,0.001,1.7610915899276733,1.76027512550354,8912896000.0,5.820132255554199,68000,1715583956.9396253,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
70000,5.808188438415527,32149.416929244995,2.8131982266181956,0.001,1.7596670389175415,1.7590347528457642,9175040000.0,5.811854839324951,70000,1715584874.6018293,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
72000,5.796142101287842,33067.09420251846,2.816477451485877,0.001,1.7576626539230347,1.7569549083709717,9437184000.0,5.800233364105225,72000,1715585792.2791026,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
74000,5.791054725646973,33984.88815450668,2.8166229844440465,0.001,1.7569327354431152,1.7560824155807495,9699328000.0,5.7959771156311035,74000,1715586710.0730546,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
76000,5.7738494873046875,34902.58496880531,2.8161762005883593,0.001,1.7537658214569092,1.7531089782714844,9961472000.0,5.777653694152832,76000,1715587627.7698689,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
78000,5.781872749328613,35820.27222061157,2.816688614744011,0.001,1.7551156282424927,1.7544927597045898,10223616000.0,5.7854413986206055,78000,1715588545.4571207,4471872,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,343872,0.9,out/sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,2000,cuda,64,0.1,True,100000,True,2024_05_12_18_25_22,0.1,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,True,False,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,4,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=4; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_12_18_25_22,
