,trainer/global_step,train_teacher_forcing_acc,_step,train_loss,_runtime,epoch,_timestamp,interpolate_loss,interpolate_teacher_forcing_acc,extrapolate_loss,extrapolate_teacher_forcing_acc,interpolate_perplexity,extrapolate_perplexity,in_block_size,d_model,decoder_kwargs,symbol_retrieval_kwargs,out_dim,loss_ignore_idx,n_layers_enc,input_spec,abstractor_kwargs,symbol_retrieval,encoder_kwargs,group,output_spec,out_block_size,n_layers_dec,name
1194,195299,0.8996539115905762,59,0.2434644103050232,37781.51916408539,49,1722791280.64133,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1195,199205,0.9005652666091919,60,0.24134589731693268,38519.59921360016,50,1722792018.7213795,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1196,203111,0.9016159176826477,61,0.2387220710515976,39257.47996425629,51,1722792756.6021302,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1197,207017,0.9022974371910095,62,0.23689641058444977,39995.11277937889,52,1722793494.2349453,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1198,210923,0.903012752532959,63,0.2352018803358078,40732.71588206291,53,1722794231.838048,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1199,214829,,64,,41559.438841342926,54,1722795058.5610073,0.4484543204307556,0.816093385219574,0.4484543204307556,0.816093385219574,1.5661824941635132,1.5661824941635132,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1200,214829,0.9036043882369995,65,0.2338729053735733,41559.44105911255,54,1722795058.563225,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1201,218735,0.9045308232307434,66,0.23165109753608704,42297.254329919815,55,1722795796.3764958,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1202,222641,0.9054911732673645,67,0.22948141396045685,43035.12019586563,56,1722796534.2423618,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1203,226547,0.9058263897895813,68,0.22834768891334534,43772.853939294815,57,1722797271.9761052,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1204,230453,0.9067052006721497,69,0.22605204582214355,44510.51384091377,58,1722798009.6360068,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1205,234359,,70,,45337.52105808258,59,1722798836.643224,0.5187128186225891,0.7955955862998962,0.5187128186225891,0.7955955862998962,1.680283784866333,1.680283784866333,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1206,234359,0.907197892665863,71,0.22470122575759888,45337.52335000038,59,1722798836.645516,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1207,238265,0.9077917337417603,72,0.22324474155902863,46075.23312544823,60,1722799574.3552914,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1208,242171,0.9080129861831665,73,0.22294482588768005,46812.86936235428,61,1722800311.9915283,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1209,246077,0.908492922782898,74,0.22159741818904877,47550.34446334839,62,1722801049.4666293,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1210,249983,0.9091395139694214,75,0.22031782567501068,48288.015815496445,63,1722801787.1379814,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1211,253889,,76,,49115.49584364891,64,1722802614.6180096,0.4653483033180237,0.8134403824806213,0.4653483033180237,0.8134403824806213,1.5929043292999268,1.5929043292999268,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1212,253889,0.9095697999000549,77,0.21930092573165894,49115.498170375824,64,1722802614.6203363,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1213,257795,0.9102466106414795,78,0.21758069097995758,49853.22374868393,65,1722803352.3459146,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1214,261701,0.9102981686592102,79,0.21758577227592468,50591.07838559151,66,1722804090.2005515,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1215,265607,0.9103646874427795,80,0.21711117029190063,51328.86044716835,67,1722804827.982613,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1216,269513,0.9110105037689209,81,0.21616826951503754,52066.7799577713,68,1722805565.9021237,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1217,273419,,82,,52894.18261861801,69,1722806393.3047845,0.477135568857193,0.8120832443237305,0.477135568857193,0.8120832443237305,1.6117950677871704,1.6117950677871704,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1218,273419,0.9122898578643799,83,0.21340052783489227,52894.18485713005,69,1722806393.307023,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1219,277325,0.9140596389770508,84,0.2100033164024353,53631.923112630844,70,1722807131.0452785,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1220,281231,0.914747416973114,85,0.20814527571201324,54369.623155117035,71,1722807868.745321,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1221,285137,0.9153889417648315,86,0.20665308833122253,55107.337206840515,72,1722808606.4593728,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1222,289043,0.9156225323677063,87,0.2055739313364029,55845.34147334099,73,1722809344.4636393,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1223,292949,,88,,56672.5219643116,74,1722810171.6441302,0.45414093136787415,0.8271654844284058,0.45414093136787415,0.8271654844284058,1.5752074718475342,1.5752074718475342,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1224,292949,0.915968656539917,89,0.2053302824497223,56672.52421379089,74,1722810171.6463797,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1225,296855,0.9165856242179871,90,0.20334704220294952,57410.11103105545,75,1722810909.233197,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1226,300761,0.9169400930404663,91,0.202753946185112,58147.75062561035,76,1722811646.8727915,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1227,304667,0.9173065423965454,92,0.20187556743621826,58885.577320337296,77,1722812384.6994863,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1228,308573,0.9178780913352966,93,0.20049695670604706,59623.3820104599,78,1722813122.5041764,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1229,312479,,94,,60450.38302206993,79,1722813949.505188,0.4221579432487488,0.8328306078910828,0.4221579432487488,0.8328306078910828,1.5255568027496338,1.5255568027496338,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1230,312479,0.9183530807495117,95,0.19936604797840118,60450.38525605202,79,1722813949.507422,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1231,316385,0.9188272356987,96,0.19830143451690674,61188.24182486534,80,1722814687.3639908,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1232,320291,0.9192519783973694,97,0.19711364805698395,61926.128856897354,81,1722815425.2510228,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1233,324197,0.9196450114250183,98,0.1962604522705078,62663.68779826164,82,1722816162.8099642,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1234,328103,0.9200636744499207,99,0.19519084692001343,63401.29003429413,83,1722816900.4122002,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1235,332009,,100,,64228.126168727875,84,1722817727.2483346,0.4119548797607422,0.8361592292785645,0.4119548797607422,0.8361592292785645,1.5100650787353516,1.5100650787353516,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1236,332009,0.9204050302505493,101,0.19442054629325867,64228.128445625305,84,1722817727.2506115,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1237,335915,0.9208292365074158,102,0.19327296316623688,64965.75471520424,85,1722818464.8768811,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1238,339821,0.9213514924049377,103,0.19212301075458527,65703.42223405838,86,1722819202.5444,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1239,343727,0.9215421080589294,104,0.19166617095470428,66441.44025182724,87,1722819940.5624177,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1240,347633,0.9219096302986145,105,0.19075927138328552,67179.07394075394,88,1722820678.1961067,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1241,351539,,106,,68006.0330734253,89,1722821505.1552393,0.44626182317733765,0.8313537836074829,0.44626182317733765,0.8313537836074829,1.5628676414489746,1.5628676414489746,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1242,351539,0.9222683906555176,107,0.18994630873203278,68006.03540182114,89,1722821505.1575677,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1243,355445,0.9226999878883362,108,0.18875594437122345,68744.14858961105,90,1722822243.2707555,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1244,359351,0.9229804873466492,109,0.18802836537361145,69482.00290465355,91,1722822981.1250706,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1245,363257,0.9229728579521179,110,0.18902038037776947,70219.68233442307,92,1722823718.8045003,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1246,367163,0.9235126376152039,111,0.18722331523895264,70957.44140434265,93,1722824456.5635703,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1247,371069,,112,,71786.35251092911,94,1722825285.4746768,0.4046206474304199,0.8384837508201599,0.4046206474304199,0.8384837508201599,1.4990180730819702,1.4990180730819702,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1248,371069,0.9237490296363831,113,0.1865702122449875,71786.35488414764,94,1722825285.47705,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1249,374975,0.924161970615387,114,0.1853429675102234,72525.58064436913,95,1722826024.7028103,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1250,378881,0.9246307611465454,115,0.18454203009605408,73263.63003873825,96,1722826762.7522047,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1251,382787,0.9249192476272583,116,0.1841556429862976,74001.42395091057,97,1722827500.5461168,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1252,386693,0.9251896142959595,117,0.18340285122394562,74739.33159351349,98,1722828238.4537594,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1253,390599,,118,,75566.4261136055,99,1722829065.5482795,0.42001357674598694,0.8384872674942017,0.42001357674598694,0.8384872674942017,1.522328495979309,1.522328495979309,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1254,390599,0.9254999160766602,119,0.1826687753200531,75566.42837619781,99,1722829065.550542,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,glamorous-spaceship-13
1255,3905,0.5789816975593567,0,1.2544924020767212,263.4133598804474,0,1722753762.1698139,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1256,7811,0.6129851937294006,1,1.070099949836731,517.9021818637848,1,1722754016.6586359,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1257,11717,0.6340753436088562,2,0.9723076224327087,772.0864923000336,2,1722754270.8429463,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1258,15623,0.6473580002784729,3,0.9106221795082092,1026.539792060852,3,1722754525.296246,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1259,19529,,4,,1328.7954187393188,4,1722754827.5518727,1.1119945049285889,0.583587110042572,1.1119945049285889,0.583587110042572,3.0408387184143066,3.0408387184143066,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1260,19529,0.6535365581512451,5,0.8832111358642578,1328.7971506118774,4,1722754827.5536046,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1261,23435,0.658017635345459,6,0.8633937835693359,1583.1756546497345,5,1722755081.9321086,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1262,27341,0.6616823077201843,7,0.8481679558753967,1837.765836238861,6,1722755336.5222902,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1263,31247,0.6652321815490723,8,0.8333664536476135,2092.1967239379883,7,1722755590.953178,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1264,35153,0.6682255864143372,9,0.8207125663757324,2346.7414770126343,8,1722755845.497931,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1265,39059,,10,,2649.2733187675476,9,1722756148.0297728,1.0699796676635742,0.5941746234893799,1.0699796676635742,0.5941746234893799,2.915792942047119,2.915792942047119,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1266,39059,0.6711676716804504,11,0.8097013235092163,2649.275041103363,9,1722756148.031495,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1267,42965,0.6731535792350769,12,0.8006667494773865,2903.597240447998,10,1722756402.3536944,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1268,46871,0.675284743309021,13,0.7927653193473816,3158.0341725349426,11,1722756656.7906265,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1269,50777,0.6772397756576538,14,0.7855939865112305,3412.436192035675,12,1722756911.192646,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1270,54683,0.6786938905715942,15,0.7795439958572388,3667.080641269684,13,1722757165.8370953,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1271,58589,,16,,3969.968902349472,14,1722757468.7253563,1.0184078216552734,0.6081312298774719,1.0184078216552734,0.6081312298774719,2.769216775894165,2.769216775894165,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1272,58589,0.6800550222396851,17,0.7733862996101379,3969.9706115722656,14,1722757468.7270656,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1273,62495,0.682243287563324,18,0.76707923412323,4224.684984207153,15,1722757723.4414382,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1274,66401,0.6837536096572876,19,0.761196494102478,4479.110487699509,16,1722757977.8669417,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1275,70307,0.685451865196228,20,0.7553070187568665,4733.498908758163,17,1722758232.2553627,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1276,74213,0.6872456073760986,21,0.7500138878822327,4987.83024430275,18,1722758486.5866983,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1277,78119,,22,,5290.594378948212,19,1722758789.350833,1.0019077062606812,0.6158477067947388,1.0019077062606812,0.6158477067947388,2.7239363193511963,2.7239363193511963,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1278,78119,0.689386785030365,23,0.7435259819030762,5290.5960812568665,19,1722758789.3525352,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1279,82025,0.6920655369758606,24,0.7349929809570312,5544.952602863312,20,1722759043.7090569,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1280,85931,0.6950465440750122,25,0.7261725664138794,5799.307160377502,21,1722759298.0636144,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1281,89837,0.6972901225090027,26,0.7198463678359985,6053.820481061935,22,1722759552.576935,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1282,93743,0.6987391114234924,27,0.7145865559577942,6308.346391439438,23,1722759807.1028454,,,,,,,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
1283,97649,,28,,6610.861634731293,24,1722760109.6180887,0.9540400505065918,0.6310462951660156,0.9540400505065918,0.6310462951660156,2.59661602973938,2.59661602973938,161,128,,,85,0,3,,,position_relative,,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,,31,3,lunar-eon-11
