,_step,train_loss,epoch,_runtime,_timestamp,interpolate_loss,trainer/global_step,extrapolate_teacher_forcing_acc,train_teacher_forcing_acc,interpolate_teacher_forcing_acc,extrapolate_loss,extrapolate_perplexity,interpolate_perplexity,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,decoder_kwargs,encoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval,symbol_retrieval_kwargs,name
4910,112,,94,17580.32399535179,1722614845.9348164,0.28658804297447205,371069,0.7396942973136902,,0.7396942973136902,0.28658804297447205,2.1001808643341064,2.1001808643341064,,,,31,,,128,1,161,1,,85,"Abstractor - L=1, d=128, h=8",,,faithful-bee-5
4911,113,0.21727904677391052,94,17580.326085805893,1722614845.9369068,,371069,,0.779002845287323,,,,,,,,31,,,128,1,161,1,,85,"Abstractor - L=1, d=128, h=8",,,faithful-bee-5
4912,114,0.21699164807796478,95,17758.124275684357,1722615023.7350967,,374975,,0.7792367935180664,,,,,,,,31,,,128,1,161,1,,85,"Abstractor - L=1, d=128, h=8",,,faithful-bee-5
4913,115,0.21688714623451233,96,17935.92667865753,1722615201.5374997,,378881,,0.7793331146240234,,,,,,,,31,,,128,1,161,1,,85,"Abstractor - L=1, d=128, h=8",,,faithful-bee-5
4914,116,0.21657049655914307,97,18113.707534074783,1722615379.318355,,382787,,0.7795705199241638,,,,,,,,31,,,128,1,161,1,,85,"Abstractor - L=1, d=128, h=8",,,faithful-bee-5
4915,117,0.2164103239774704,98,18291.49635386467,1722615557.1071749,,386693,,0.7797150611877441,,,,,,,,31,,,128,1,161,1,,85,"Abstractor - L=1, d=128, h=8",,,faithful-bee-5
4916,118,,99,18504.983206510544,1722615770.5940275,0.28505662083625793,390599,0.7404345273971558,,0.7404345273971558,0.28505662083625793,2.0918684005737305,2.0918684005737305,,,,31,,,128,1,161,1,,85,"Abstractor - L=1, d=128, h=8",,,faithful-bee-5
4917,119,0.21636924147605896,99,18504.98545384407,1722615770.5962749,,390599,,0.7797675132751465,,,,,,,,31,,,128,1,161,1,,85,"Abstractor - L=1, d=128, h=8",,,faithful-bee-5
4918,0,0.326095312833786,0,349.1943860054016,1722596874.548704,,3905,,0.6808210015296936,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4919,1,0.286970853805542,1,689.7273426055908,1722597215.0816605,,7811,,0.712173342704773,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4920,2,0.2820398211479187,2,1030.3191783428192,1722597555.6734962,,11717,,0.7169445157051086,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4921,3,0.27913787961006165,3,1370.8916234970093,1722597896.2459414,,15623,,0.7195112705230713,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4922,4,,4,1772.2792208194733,1722598297.6335387,0.3660692870616913,19529,0.6724299192428589,,0.6724299192428589,0.3660692870616913,2.579803943634033,2.579803943634033,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4923,5,0.2764085531234741,4,1772.2820837497711,1722598297.6364017,,19529,,0.7223072648048401,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4924,6,0.2740088403224945,5,2112.974031686783,1722598638.3283496,,23435,,0.7248107194900513,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4925,7,0.27197927236557007,6,2453.528534889221,1722598978.8828528,,27341,,0.7270510792732239,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4926,8,0.2702954411506653,7,2794.0807003974915,1722599319.4350183,,31247,,0.7287812829017639,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4927,9,0.26878973841667175,8,3134.598628759384,1722599659.9529467,,35153,,0.7303959727287292,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4928,10,,9,3535.892746925354,1722600061.2470648,0.36023446917533875,39059,0.6799719333648682,,0.6799719333648682,0.36023446917533875,2.5411441326141357,2.5411441326141357,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4929,11,0.26781678199768066,9,3535.895345211029,1722600061.249663,,39059,,0.7311924695968628,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4930,12,0.26689666509628296,10,3876.472944498062,1722600401.8272624,,42965,,0.7321788668632507,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4931,13,0.26603537797927856,11,4217.025080442429,1722600742.3793983,,46871,,0.732967734336853,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4932,14,0.26493552327156067,12,4557.617718696594,1722601082.9720366,,50777,,0.734083890914917,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4933,15,0.2638886272907257,13,4898.126917123795,1722601423.481235,,54683,,0.735133707523346,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4934,16,,14,5299.373893976212,1722601824.7282119,0.3521600663661957,58589,0.6860551834106445,,0.6860551834106445,0.3521600663661957,2.4886019229888916,2.4886019229888916,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4935,17,0.2628835439682007,14,5299.376429796219,1722601824.7307477,,58589,,0.7361947894096375,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4936,18,0.262029230594635,15,5639.9324951171875,1722602165.286813,,62495,,0.7369695901870728,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4937,19,0.2612015902996063,16,5980.499966621399,1722602505.8542845,,66401,,0.737799882888794,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4938,20,0.26019877195358276,17,6321.058325052261,1722602846.412643,,70307,,0.7387551069259644,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4939,21,0.25945544242858887,18,6661.646553277969,1722603187.0008712,,74213,,0.7394782900810242,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4940,22,,19,7063.1110672950745,1722603588.4653852,0.3469190001487732,78119,0.6903587579727173,,0.6903587579727173,0.3469190001487732,2.4550790786743164,2.4550790786743164,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4941,23,0.25860434770584106,19,7063.113862752914,1722603588.4681807,,78119,,0.7402584552764893,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4942,24,0.2577441334724426,20,7403.774173259735,1722603929.1284912,,82025,,0.7411611080169678,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4943,25,0.25697848200798035,21,7744.374409914017,1722604269.7287278,,85931,,0.7419145107269287,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4944,26,0.25654178857803345,22,8085.085817098618,1722604610.440135,,89837,,0.7423754930496216,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4945,27,0.25575557351112366,23,8425.735775232315,1722604951.0900931,,93743,,0.7431347370147705,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4946,28,,24,8827.112274646759,1722605352.4665926,0.3427163064479828,97649,0.6940016746520996,,0.6940016746520996,0.3427163064479828,2.4285011291503906,2.4285011291503906,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4947,29,0.2552255392074585,24,8827.115354537964,1722605352.4696724,,97649,,0.7436563968658447,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4948,30,0.25450047850608826,25,9167.786638259888,1722605693.1409562,,101555,,0.7443749308586121,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4949,31,0.2540720999240875,26,9508.381880044937,1722606033.736198,,105461,,0.7448387145996094,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4950,32,0.2534889280796051,27,9849.002868652344,1722606374.3571866,,109367,,0.7453921437263489,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4951,33,0.25300586223602295,28,10189.719604253769,1722606715.0739222,,113273,,0.7458754181861877,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4952,34,,29,10590.88941693306,1722607116.2437348,0.33981847763061523,117179,0.696480393409729,,0.696480393409729,0.33981847763061523,2.410343647003174,2.410343647003174,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4953,35,0.25254541635513306,29,10590.892528772354,1722607116.2468467,,117179,,0.7463235855102539,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4954,36,0.25204700231552124,30,10931.530273199081,1722607456.884591,,121085,,0.7468186020851135,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4955,37,0.25154978036880493,31,11272.15747141838,1722607797.5117893,,124991,,0.7473642826080322,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4956,38,0.25138968229293823,32,11612.73684501648,1722608138.091163,,128897,,0.7475327849388123,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4957,39,0.2506202161312103,33,11953.272068023682,1722608478.626386,,132803,,0.7482567429542542,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4958,40,,34,12353.71578836441,1722608879.0701063,0.33793121576309204,136709,0.6984350681304932,,0.6984350681304932,0.33793121576309204,2.3986127376556396,2.3986127376556396,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4959,41,0.25082308053970337,34,12353.718224525452,1722608879.0725424,,136709,,0.748060941696167,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4960,42,0.25023895502090454,35,12694.29749584198,1722609219.6518137,,140615,,0.74864262342453,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4961,43,0.24987024068832397,36,13034.937898397446,1722609560.2922163,,144521,,0.7489522695541382,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4962,44,0.2490035444498062,37,13375.610517978668,1722609900.964836,,148427,,0.7497484087944031,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4963,45,0.24853134155273438,38,13716.337612390518,1722610241.6919303,,152333,,0.750312089920044,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4964,46,,39,14117.110148191452,1722610642.464466,0.3351516127586365,156239,0.7007981538772583,,0.7007981538772583,0.3351516127586365,2.381422996520996,2.381422996520996,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4965,47,0.24832767248153687,39,14117.112498044968,1722610642.466816,,156239,,0.7504586577415466,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4966,48,0.2479800432920456,40,14457.778282642365,1722610983.1326005,,160145,,0.7508347034454346,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4967,49,0.2474868893623352,41,14798.487910985947,1722611323.842229,,164051,,0.7513539791107178,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4968,50,0.2471744418144226,42,15139.14158153534,1722611664.4958994,,167957,,0.7515732645988464,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4969,51,0.24667710065841675,43,15479.85998916626,1722612005.214307,,171863,,0.7520894408226013,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4970,52,,44,15880.0912835598,1722612405.4456015,0.3334399461746216,175769,0.7024471163749695,,0.7024471163749695,0.3334399461746216,2.3708863258361816,2.3708863258361816,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4971,53,0.24622437357902527,44,15880.093919754028,1722612405.4482377,,175769,,0.7525314688682556,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4972,54,0.2457815408706665,45,16220.734456777573,1722612746.0887747,,179675,,0.752987265586853,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4973,55,0.2455803006887436,46,16561.33207964897,1722613086.6863976,,183581,,0.7531998157501221,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4974,56,0.24539215862751007,47,16902.00350522995,1722613427.3578231,,187487,,0.7533520460128784,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4975,57,0.24478882551193237,48,17242.63428068161,1722613767.9885986,,191393,,0.7540284991264343,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4976,58,,49,17642.94194817543,1722614168.296266,0.3303075134754181,195299,0.7051991820335388,,0.7051991820335388,0.3303075134754181,2.351727247238159,2.351727247238159,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4977,59,0.24451570212841034,49,17642.944638967514,1722614168.2989569,,195299,,0.7543153166770935,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4978,60,0.2440824657678604,50,17983.56582403183,1722614508.920142,,199205,,0.7546807527542114,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4979,61,0.2441098541021347,51,18324.2646548748,1722614849.6189728,,203111,,0.7546730637550354,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4980,62,0.24348489940166473,52,18664.946938991547,1722615190.301257,,207017,,0.7552919983863831,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4981,63,0.24297042191028595,53,19005.67058825493,1722615531.0249062,,210923,,0.7558224201202393,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4982,64,,54,19406.100576639175,1722615931.4548945,0.3289089500904083,214829,0.7070504426956177,,0.7070504426956177,0.3289089500904083,2.343247652053833,2.343247652053833,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4983,65,0.24263419210910797,54,19406.102956056595,1722615931.457274,,214829,,0.7561538219451904,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4984,66,0.2421848326921463,55,19747.014020204544,1722616272.368338,,218735,,0.7565988302230835,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4985,67,0.2417922466993332,56,20087.68691253662,1722616613.0412304,,222641,,0.7569575309753418,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4986,68,0.24138662219047546,57,20428.32674407959,1722616953.681062,,226547,,0.7573192715644836,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4987,69,0.24107812345027924,58,20768.9604074955,1722617294.3147254,,230453,,0.7575893402099609,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4988,70,,59,21169.39113688469,1722617694.7454548,0.3258584439754486,234359,0.7090145349502563,,0.7090145349502563,0.3258584439754486,2.324807643890381,2.324807643890381,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4989,71,0.24073819816112518,59,21169.393476247787,1722617694.7477942,,234359,,0.7579824328422546,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4990,72,0.24052993953227997,60,21510.04240989685,1722618035.3967278,,238265,,0.7581794857978821,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4991,73,0.2400798499584198,61,21850.74408841133,1722618376.0984063,,242171,,0.7586546540260315,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4992,74,0.23973669111728668,62,22191.49758720398,1722618716.851905,,246077,,0.758942186832428,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4993,75,0.23941153287887573,63,22532.20305967331,1722619057.5573776,,249983,,0.7592648863792419,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4994,76,,64,22932.527859926224,1722619457.8821778,0.32444342970848083,253889,0.7103167772293091,,0.7103167772293091,0.32444342970848083,2.3163137435913086,2.3163137435913086,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4995,77,0.23914840817451477,64,22932.530306577682,1722619457.8846245,,253889,,0.7595053315162659,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4996,78,0.2389792948961258,65,23273.176456689835,1722619798.5307746,,257795,,0.7596473097801208,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4997,79,0.23847980797290802,66,23613.864336252213,1722620139.2186542,,261701,,0.7601266503334045,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4998,80,0.2381155639886856,67,23954.502942085266,1722620479.85726,,265607,,0.7604923248291016,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
4999,81,0.23780880868434906,68,24295.19258904457,1722620820.546907,,269513,,0.7608101963996887,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5000,82,,69,24695.384702920914,1722621220.7390208,0.3238207995891571,273419,0.7113543152809143,,0.7113543152809143,0.3238207995891571,2.3126060962677,2.3126060962677,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5001,83,0.23747333884239197,69,24695.38712453842,1722621220.7414424,,273419,,0.7611558437347412,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5002,84,0.23718276619911194,70,25036.02653312683,1722621561.380851,,277325,,0.7614216804504395,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5003,85,0.23800347745418549,71,25376.67676305771,1722621902.031081,,281231,,0.7606801986694336,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5004,86,0.2372106909751892,72,25717.3092045784,1722622242.6635225,,285137,,0.7613778710365295,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5005,87,0.23636212944984436,73,26057.98068165779,1722622583.3349996,,289043,,0.7621797323226929,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5006,88,,74,26458.3054625988,1722622983.6597805,0.3230549693107605,292949,0.7122408747673035,,0.7122408747673035,0.3230549693107605,2.3080286979675293,2.3080286979675293,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5007,89,0.2361534982919693,74,26458.308093070984,1722622983.662411,,292949,,0.7624101638793945,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5008,90,0.2358212023973465,75,26798.996005535126,1722623324.3503234,,296855,,0.7627099752426147,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5009,91,0.23588857054710388,76,27139.606122016907,1722623664.96044,,300761,,0.7626997232437134,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5010,92,0.23561348021030426,77,27480.21049427986,1722624005.5648122,,304667,,0.7629299163818359,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5011,93,0.2352416068315506,78,27820.865601062775,1722624346.219919,,308573,,0.7632013559341431,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5012,94,,79,28221.191596984863,1722624746.545915,0.32086044549942017,312479,0.7143447995185852,,0.7143447995185852,0.32086044549942017,2.2949492931365967,2.2949492931365967,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5013,95,0.23488372564315796,79,28221.19398880005,1722624746.5483067,,312479,,0.7635953426361084,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5014,96,0.23464439809322357,80,28561.902295589447,1722625087.2566135,,316385,,0.7638011574745178,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5015,97,0.23449160158634186,81,28902.71093416214,1722625428.065252,,320291,,0.763988733291626,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5016,98,0.23445777595043182,82,29243.459879875183,1722625768.8141978,,324197,,0.7640049457550049,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5017,99,0.23410555720329285,83,29584.190500974655,1722626109.5448189,,328103,,0.7642620801925659,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5018,100,,84,29984.642503261566,1722626509.9968212,0.3187864422798157,332009,0.7157443761825562,,0.7157443761825562,0.3187864422798157,2.282667875289917,2.282667875289917,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5019,101,0.2339504063129425,84,29984.64485859871,1722626509.9991765,,332009,,0.764478325843811,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5020,102,0.2336806058883667,85,30325.313601017,1722626850.667919,,335915,,0.764756977558136,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5021,103,0.23343688249588013,86,30666.017198562622,1722627191.3715165,,339821,,0.764991283416748,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5022,104,0.2332666516304016,87,31006.705184698105,1722627532.0595026,,343727,,0.7651045322418213,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5023,105,0.2330436110496521,88,31347.331340312958,1722627872.6856582,,347633,,0.7653592228889465,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5024,106,,89,31747.593793153763,1722628272.948111,0.31668007373809814,351539,0.7176358699798584,,0.7176358699798584,0.31668007373809814,2.270259380340576,2.270259380340576,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
5025,107,0.23281703889369965,89,31747.596165895462,1722628272.9504838,,351539,,0.7655613422393799,,,,,,,,31,,,128,2,161,2,,85,"Abstractor - L=2, d=128, h=8",,,trim-dew-4
