,trainer/global_step,extrapolate_teacher_forcing_acc,_runtime,extrapolate_loss,extrapolate_perplexity,interpolate_perplexity,_timestamp,interpolate_loss,interpolate_teacher_forcing_acc,train_teacher_forcing_acc,_step,epoch,train_loss,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,decoder_kwargs,encoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval,symbol_retrieval_kwargs,name
84,277325.0,,23199.882503271103,,,,1723914408.8564312,,,0.9997984170913696,84.0,70.0,0.000871497904881835,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
85,281231.0,,23514.66902780533,,,,1723914723.6429558,,,0.9998089075088501,85.0,71.0,0.0008362257503904402,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
86,285137.0,,23829.398895263672,,,,1723915038.3728232,,,0.999808669090271,86.0,72.0,0.000842600071337074,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
87,289043.0,,24144.080681324005,,,,1723915353.0546093,,,0.999811589717865,87.0,73.0,0.0008195886039175093,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
88,292949.0,0.9999988079071045,24517.424787521362,5.8915411500493065e-06,1.0000038146972656,1.0000038146972656,1723915726.3987155,5.8915411500493065e-06,0.9999988079071045,,88.0,74.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
89,292949.0,,24517.42657184601,,,,1723915726.4004998,,,0.9998089075088501,89.0,74.0,0.0008498220122419298,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
90,296855.0,,24832.12555384636,,,,1723916041.0994818,,,0.9998193979263306,90.0,75.0,0.0007873090798966587,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
91,300761.0,,25146.97411775589,,,,1723916355.9480457,,,0.9998184442520142,91.0,76.0,0.0008254616404883564,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
92,304667.0,,25461.951429605484,,,,1723916670.9253576,,,0.9998224377632141,92.0,77.0,0.0007859952165745199,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
93,308573.0,,25776.731926202774,,,,1723916985.7058542,,,0.9998204112052917,93.0,78.0,0.0007853040006011724,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
94,312479.0,0.9999961853027344,26150.43161535263,1.136609716922976e-05,1.0000094175338745,1.0000094175338745,1723917359.4055433,1.136609716922976e-05,0.9999961853027344,,94.0,79.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
95,312479.0,,26150.433386564255,,,,1723917359.4073145,,,0.9998273253440857,95.0,79.0,0.0007790976669639349,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
96,316385.0,,26465.252515554428,,,,1723917674.2264435,,,0.9998272061347961,96.0,80.0,0.0007699875859543681,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
97,320291.0,,26780.039719104767,,,,1723917989.013647,,,0.9998303651809692,97.0,81.0,0.0007738305139355361,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
98,324197.0,,27094.96243429184,,,,1723918303.9363623,,,0.9998316168785095,98.0,82.0,0.000748111167922616,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
99,328103.0,,27409.745682239532,,,,1723918618.7196102,,,0.9998376965522766,99.0,83.0,0.0007356066489592195,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
100,332009.0,0.9999964237213135,27783.19315648079,1.0964519788103644e-05,1.0000090599060059,1.0000090599060059,1723918992.1670845,1.0964519788103644e-05,0.9999964237213135,,100.0,84.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
101,332009.0,,27783.194939613342,,,,1723918992.1688676,,,0.9998310804367065,101.0,84.0,0.0007527655106969178,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
102,335915.0,,28098.056535243988,,,,1723919307.0304632,,,0.999839186668396,102.0,85.0,0.00073533586692065,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
103,339821.0,,28412.784375429153,,,,1723919621.7583034,,,0.9998365044593811,103.0,86.0,0.0007331458036787808,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
104,343727.0,,28727.520512104034,,,,1723919936.49444,,,0.9998419880867004,104.0,87.0,0.0007232844363898039,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
105,347633.0,,29042.395337104797,,,,1723920251.369265,,,0.9998425245285034,105.0,88.0,0.0007144992705434561,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
106,351539.0,0.9999948143959045,29416.360349178314,2.1168849343666807e-05,1.0000184774398804,1.0000184774398804,1723920625.3342772,2.1168849343666807e-05,0.9999948143959045,,106.0,89.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
107,351539.0,,29416.362141370773,,,,1723920625.3360693,,,0.9998459219932556,107.0,89.0,0.0007118928479030728,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
108,355445.0,,29731.23554944992,,,,1723920940.2094774,,,0.9998454451560974,108.0,90.0,0.0007066315738484263,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
109,359351.0,,30046.006692647934,,,,1723921254.9806206,,,0.9998458027839661,109.0,91.0,0.0006869216449558735,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
110,363257.0,,30360.846540927887,,,,1723921569.820469,,,0.9998520612716675,110.0,92.0,0.0006910302327014506,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
111,367163.0,,30675.712026119232,,,,1723921884.685954,,,0.9998523592948914,111.0,93.0,0.0006649497663602233,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
112,371069.0,0.9999951124191284,31049.39159679413,1.5197102584352251e-05,1.000012755393982,1.000012755393982,1723922258.3655248,1.5197102584352251e-05,0.9999951124191284,,112.0,94.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
113,371069.0,,31049.393399715424,,,,1723922258.3673277,,,0.9998528361320496,113.0,94.0,0.0006760258693248034,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
114,374975.0,,31364.318920135498,,,,1723922573.292848,,,0.9998562335968018,114.0,95.0,0.0006577362655662,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
115,378881.0,,31679.193192243576,,,,1723922888.1671202,,,0.9998602867126465,115.0,96.0,0.0006443592137657106,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
116,382787.0,,31995.0734539032,,,,1723923204.0473819,,,0.9998526573181152,116.0,97.0,0.0006679926300421357,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
117,386693.0,,32314.007057905197,,,,1723923522.9809859,,,0.9998584389686584,117.0,98.0,0.0006537433946505189,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
118,390599.0,0.9999985098838806,32690.61221408844,5.473900728247827e-06,1.0000035762786865,1.0000035762786865,1723923899.586142,5.473900728247827e-06,0.9999985098838806,,118.0,99.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
119,390599.0,,32690.614067077637,,,,1723923899.587995,,,0.9998641610145569,119.0,99.0,0.0006298396619968116,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,vocal-firefly-46
120,3905.0,,323.91775250434875,,,,1723890966.8947515,,,0.7450467944145203,0.0,0.0,0.731063961982727,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
121,7811.0,,641.8404800891876,,,,1723891284.8174791,,,0.9435045719146729,1.0,1.0,0.17317500710487366,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
122,11717.0,,959.8881621360779,,,,1723891602.8651612,,,0.9770892262458801,2.0,2.0,0.07386328279972076,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
123,15623.0,,1277.8431434631348,,,,1723891920.8201425,,,0.9871636629104614,3.0,3.0,0.04274372011423111,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
124,19529.0,0.9993148446083069,1654.9528050422668,0.0025359734427183867,1.002540946006775,1.002540946006775,1723892297.929804,0.0025359734427183867,0.9993148446083069,,4.0,4.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
125,19529.0,,1654.9546356201172,,,,1723892297.9316347,,,0.9914194345474243,5.0,4.0,0.02931126393377781,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
126,23435.0,,1972.9131891727448,,,,1723892615.8901882,,,0.9937178492546082,6.0,5.0,0.02189440093934536,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
127,27341.0,,2290.7336769104004,,,,1723892933.710676,,,0.9952408671379089,7.0,6.0,0.016696585342288017,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
128,31247.0,,2608.5441777706146,,,,1723893251.5211768,,,0.9961656332015991,8.0,7.0,0.013649343512952328,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
129,35153.0,,2926.4019815921783,,,,1723893569.3789806,,,0.9968206882476807,9.0,8.0,0.011501564644277096,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
130,39059.0,0.9998493194580078,3303.5735654830933,0.000553365214727819,1.000553846359253,1.000553846359253,1723893946.5505645,0.000553365214727819,0.9998493194580078,,10.0,9.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
131,39059.0,,3303.5753586292267,,,,1723893946.5523577,,,0.9973070621490479,11.0,9.0,0.009816904552280903,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
132,42965.0,,3621.5936000347137,,,,1723894264.570599,,,0.9976359605789185,12.0,10.0,0.00864087138324976,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
133,46871.0,,3939.5895438194275,,,,1723894582.5665429,,,0.997890055179596,13.0,11.0,0.007770496420562267,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
134,50777.0,,4257.590790987015,,,,1723894900.56779,,,0.9981176853179932,14.0,12.0,0.006981608923524618,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
135,54683.0,,4575.673636198044,,,,1723895218.6506352,,,0.9982963800430298,15.0,13.0,0.0063224369660019875,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
136,58589.0,0.9999282956123352,4952.924335241318,0.00025986292166635394,1.0002604722976685,1.0002604722976685,1723895595.9013343,0.00025986292166635394,0.9999282956123352,,16.0,14.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
137,58589.0,,4952.926132440567,,,,1723895595.9031315,,,0.9984821081161499,17.0,14.0,0.005647690035402775,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
138,62495.0,,5270.865065574646,,,,1723895913.8420646,,,0.9986163377761841,18.0,15.0,0.005192939657717943,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
139,66401.0,,5588.800094604492,,,,1723896231.7770936,,,0.9987374544143677,19.0,16.0,0.004771573934704065,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
140,70307.0,,5906.862439870834,,,,1723896549.839439,,,0.9988629817962646,20.0,17.0,0.004274572711437941,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
141,74213.0,,6224.916722536087,,,,1723896867.8937216,,,0.9989516735076904,21.0,18.0,0.003965838346630335,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
142,78119.0,0.9999847412109375,6602.231389045715,8.129742491291836e-05,1.0000768899917603,1.0000768899917603,1723897245.208388,8.129742491291836e-05,0.9999847412109375,,22.0,19.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
143,78119.0,,6602.233179330826,,,,1723897245.2101784,,,0.9990440011024475,23.0,19.0,0.0036264995578676462,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
144,82025.0,,6920.209170103073,,,,1723897563.1861691,,,0.9991303086280823,24.0,20.0,0.003278010291978717,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
145,85931.0,,7238.2706780433655,,,,1723897881.247677,,,0.9991970658302307,25.0,21.0,0.0030983840115368366,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
146,89837.0,,7556.325930356979,,,,1723898199.3029294,,,0.9992569088935852,26.0,22.0,0.002842301968485117,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
147,93743.0,,7874.33199596405,,,,1723898517.308995,,,0.9993011355400085,27.0,23.0,0.0026685656048357487,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
148,97649.0,0.9999739527702332,8251.48987865448,0.0001210386399179697,1.000115990638733,1.000115990638733,1723898894.4668777,0.0001210386399179697,0.9999739527702332,,28.0,24.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
149,97649.0,,8251.491662502289,,,,1723898894.4686615,,,0.9993367195129395,29.0,24.0,0.002561186207458377,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
150,101555.0,,8569.591393232346,,,,1723899212.5683923,,,0.9993762373924255,30.0,25.0,0.0024343712721019983,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
151,105461.0,,8887.697005748749,,,,1723899530.6740048,,,0.999405026435852,31.0,26.0,0.002293182071298361,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
152,109367.0,,9205.964190483093,,,,1723899848.9411895,,,0.9994174838066101,32.0,27.0,0.0022814383264631033,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
153,113273.0,,9524.065543174744,,,,1723900167.0425422,,,0.999450147151947,33.0,28.0,0.002126805018633604,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
154,117179.0,0.9999710321426392,9901.318439722061,9.581919584888965e-05,1.00009024143219,1.00009024143219,1723900544.2954388,9.581919584888965e-05,0.9999710321426392,,34.0,29.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
155,117179.0,,9901.320208072662,,,,1723900544.297207,,,0.9994874000549316,35.0,29.0,0.002020285464823246,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
156,121085.0,,10219.451279878616,,,,1723900862.428279,,,0.9994955062866211,36.0,30.0,0.001952913124114275,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
157,124991.0,,10537.349389076233,,,,1723901180.3263881,,,0.9995137453079224,37.0,31.0,0.0019091847352683544,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
158,128897.0,,10855.275213003159,,,,1723901498.252212,,,0.9995335936546326,38.0,32.0,0.0018276862101629376,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
159,132803.0,,11173.32425570488,,,,1723901816.3012547,,,0.9995397925376892,39.0,33.0,0.001814914750866592,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
160,136709.0,0.9999862909317017,11550.52645778656,4.3213804019615054e-05,1.0000386238098145,1.0000386238098145,1723902193.5034568,4.3213804019615054e-05,0.9999862909317017,,40.0,34.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
161,136709.0,,11550.528239965439,,,,1723902193.505239,,,0.9995630383491516,41.0,34.0,0.0017416896298527718,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
162,140615.0,,11868.405880451202,,,,1723902511.3828795,,,0.999574601650238,42.0,35.0,0.0016782827442511916,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
163,144521.0,,12186.082814216614,,,,1723902829.0598133,,,0.9995921850204468,43.0,36.0,0.001613739412277937,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
164,148427.0,,12503.749296188354,,,,1723903146.7262952,,,0.9996069073677063,44.0,37.0,0.0015784711576998234,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
165,152333.0,,12821.441563606262,,,,1723903464.4185627,,,0.9996079802513123,45.0,38.0,0.0015523768961429596,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
166,156239.0,0.9999942779541016,13198.256818056107,2.26714455493493e-05,1.0000180006027222,1.0000180006027222,1723903841.233817,2.26714455493493e-05,0.9999942779541016,,46.0,39.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
167,156239.0,,13198.258571147919,,,,1723903841.2355702,,,0.9996264576911926,47.0,39.0,0.0014970171032473445,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
168,160145.0,,13516.374074697495,,,,1723904159.3510737,,,0.9996337890625,48.0,40.0,0.001460694707930088,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
169,164051.0,,13834.488192081451,,,,1723904477.4651911,,,0.9996374845504761,49.0,41.0,0.0014352240832522511,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
170,167957.0,,14152.568695306778,,,,1723904795.5456944,,,0.9996507167816162,50.0,42.0,0.001412003766745329,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
171,171863.0,,14470.65578174591,,,,1723905113.6327808,,,0.999658465385437,51.0,43.0,0.001374782295897603,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
172,175769.0,0.9999867677688599,14847.92737364769,4.829190584132448e-05,1.0000426769256592,1.0000426769256592,1723905490.9043727,4.829190584132448e-05,0.9999867677688599,,52.0,44.0,,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
173,175769.0,,14847.929119586945,,,,1723905490.9061186,,,0.9996647238731384,53.0,44.0,0.0013497477630153298,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
174,179675.0,,15165.987245798111,,,,1723905808.9642448,,,0.9996757507324219,54.0,45.0,0.001317824237048626,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
175,183581.0,,15484.109863519669,,,,1723906127.0868626,,,0.9996893405914307,55.0,46.0,0.0012778692180290818,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,position_relative,,mild-dragon-45
