group,name,_runtime,test/loss_hexos,test/acc_in_distribution,_timestamp,test/acc_hexos,_step,_wandb,test/acc_stripes,test/loss_in_distribution,test/loss_stripes,d_model,n_layers,symbol_retrieval,n_heads_rca,n_heads_sa,rca_type,rca_kwargs.symmetric_rels,n_heads,task,train_size,model_name
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=250__2024_05_09_20_17_20,118.62791514396667,4.14907169342041,0.597100019454956,1715300361.234394,0.5874000191688538,0.0,{'runtime': 118},0.5511400103569031,4.0459089279174805,5.9078826904296875,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=750__2024_05_09_20_17_18,99.56637358665466,2.8882620334625244,0.6096000075340271,1715300338.3317077,0.6071500182151794,0.0,{'runtime': 98},0.5626500248908997,2.893770217895508,3.624059438705444,128,2,,,,,,2.0,occurs,750,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_09_20_17_11,109.57210159301758,0.6314561367034912,0.8942999839782715,1715300341.2812767,0.8689500093460083,0.0,{'runtime': 108},0.7811999917030334,0.516420841217041,0.7564569115638733,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,1000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=750__2024_05_09_20_16_28,71.40587496757507,3.294118642807007,0.5383999943733215,1715300259.823399,0.5238000154495239,0.0,{'runtime': 70},0.521049976348877,3.317131996154785,2.4613356590270996,128,2,,,,,,2.0,xoccurs,750,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=1500__2024_05_09_20_16_28,66.24669313430786,0.5180743336677551,0.9487000107765198,1715300255.0063772,0.923799991607666,0.0,{'runtime': 65},0.890749990940094,0.3253028988838196,0.8672324419021606,128,2,,,,,,2.0,same,1500,sa=2; d=128; L=2
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=17500__2024_05_09_20_15_52,100.56177186965942,1.7262165546417236,0.5426999926567078,1715300253.417878,0.5143499970436096,0.0,{'runtime': 99},0.5055500268936157,1.6842470169067385,1.7233400344848633,128,2,,,,,,2.0,1task_match_patt,17500,sa=2; d=128; L=2
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=500__2024_05_09_20_15_47,109.63322734832764,3.6603667736053462,0.5324000120162964,1715300256.9681582,0.5163499712944031,0.0,{'runtime': 108},0.5131999850273132,3.7419819831848145,3.1013283729553223,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=500__2024_05_09_20_15_39,116.07745385169984,1.4240220785140991,0.8310999870300293,1715300255.697671,0.7885000109672546,0.0,{'runtime': 114},0.6955500245094299,1.1165473461151123,1.7784745693206787,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=500__2024_05_09_20_15_38,95.0523693561554,3.12100601196289,0.5598000288009644,1715300233.8681345,0.5565000176429749,0.0,{'runtime': 93},0.5024999976158142,3.269083261489868,6.030003547668457,128,2,,,,,,2.0,occurs,500,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=1250__2024_05_09_20_15_16,65.6966004371643,0.6708119511604309,0.9172000288963318,1715300182.4119415,0.8924999833106995,0.0,{'runtime': 64},0.8468499779701233,0.515952467918396,0.8516713976860046,128,2,,,,,,2.0,same,1250,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_09_20_15_13,113.53765368461607,1.4990428686141968,0.7806000113487244,1715300227.0228467,0.7611500024795532,0.0,{'runtime': 112},0.7285000085830688,1.2768815755844116,1.7564611434936523,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=15000__2024_05_09_20_15_13,127.50106906890868,1.8309693336486816,0.6067000031471252,1715300241.341097,0.5735499858856201,0.0,{'runtime': 126},0.5509999990463257,1.610776424407959,2.4096500873565674,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,15000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=500__2024_05_09_20_15_11,72.69866466522217,3.41654372215271,0.5148000121116638,1715300184.0613887,0.5138000249862671,0.0,{'runtime': 71},0.5223000049591064,3.70295786857605,2.9247231483459473,128,2,,,,,,2.0,xoccurs,500,sa=2; d=128; L=2
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=15000__2024_05_09_20_14_12,95.11615800857544,2.0347492694854736,0.535099983215332,1715300147.806088,0.5070499777793884,0.0,{'runtime': 93},0.5077999830245972,1.842320680618286,1.908050775527954,128,2,,,,,,2.0,1task_match_patt,15000,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=1000__2024_05_09_20_14_08,64.93394446372986,0.5707539916038513,0.8967000246047974,1715300113.2370794,0.8866999745368958,0.0,{'runtime': 63},0.87704998254776,0.5563036203384399,0.4920114874839782,128,2,,,,,,2.0,same,1000,sa=2; d=128; L=2
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=250__2024_05_09_20_13_39,104.91746282577516,3.2908730506896973,0.6351000070571899,1715300136.003357,0.6301000118255615,0.0,{'runtime': 103},0.6332499980926514,3.399641752243042,2.5207877159118652,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=250__2024_05_09_20_13_39,111.50681161880492,5.005873203277588,0.5267000198364258,1715300142.3482287,0.5283499956130981,0.0,{'runtime': 110},0.5196499824523926,4.936685562133789,6.433940410614014,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=250__2024_05_09_20_13_39,104.15063643455504,4.7719221115112305,0.536899983882904,1715300134.9836664,0.5223000049591064,0.0,{'runtime': 103},0.5169000029563904,4.604085922241211,3.7870664596557617,128,2,,,,,,2.0,occurs,250,sa=2; d=128; L=2
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=250__2024_05_09_20_13_40,83.31147384643555,4.325651168823242,0.520799994468689,1715300107.1294558,0.5111500024795532,0.0,{'runtime': 82},0.5162500143051147,4.745126724243164,3.3840644359588623,128,2,,,,,,2.0,xoccurs,250,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=500__2024_05_09_20_13_21,108.4635283946991,2.8248682022094727,0.6901999711990356,1715300110.0175693,0.6567500233650208,0.0,{'runtime': 107},0.5879999995231628,2.4090375900268555,3.529672622680664,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=12500__2024_05_09_20_13_06,122.6797332763672,2.1521334648132324,0.5501999855041504,1715300109.3999393,0.5273500084877014,0.0,{'runtime': 121},0.5250999927520752,1.9879223108291624,1.8879687786102295,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,12500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=750__2024_05_09_20_13_00,65.07129073143005,0.7512921094894409,0.8694999814033508,1715300045.1602907,0.8493499755859375,0.0,{'runtime': 63},0.8744500279426575,0.6690697073936462,0.5845879316329956,128,2,,,,,,2.0,same,750,sa=2; d=128; L=2
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=12500__2024_05_09_20_12_34,93.76467633247375,2.0849342346191406,0.5329999923706055,1715300048.3196754,0.5049999952316284,0.0,{'runtime': 92},0.5062000155448914,1.9365922212600708,1.9331241846084597,128,2,,,,,,2.0,1task_match_patt,12500,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=500__2024_05_09_20_11_50,65.82859516143799,1.3410438299179075,0.8026000261306763,1715299975.8756402,0.7697499990463257,0.0,{'runtime': 64},0.7055000066757202,1.1242488622665403,1.90189790725708,128,2,,,,,,2.0,same,500,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=250__2024_05_09_20_10_30,156.625994682312,3.3207578659057617,0.6389999985694885,1715299997.8446336,0.6138499975204468,0.0,{'runtime': 156},0.5995500087738037,3.1907355785369873,4.082535266876221,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=10000__2024_05_09_20_10_10,136.9628782272339,2.2844536304473877,0.5224000215530396,1715299950.1930692,0.5077000260353088,0.0,{'runtime': 136},0.5019500255584717,2.1381425857543945,2.061123847961426,128,2,,,,,,2.0,1task_match_patt,10000,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=250__2024_05_09_20_10_09,92.7187957763672,2.1844818592071533,0.6455000042915344,1715299904.3540678,0.6280999779701233,0.0,{'runtime': 92},0.6228500008583069,2.1801459789276123,2.1586132049560547,128,2,,,,,,2.0,same,250,sa=2; d=128; L=2
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=10000__2024_05_09_20_10_09,169.98196148872375,2.0273098945617676,0.5296000242233276,1715299981.2667615,0.5167999863624573,0.0,{'runtime': 169},0.5116000175476074,2.065279960632324,2.2313432693481445,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,10000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2500__2024_05_09_17_59_24,85.45660161972046,1.0740517377853394,0.9258999824523926,1715292049.8622386,0.8878200054168701,0.0,{'runtime': 84},0.8696200251579285,0.6705428957939148,1.0884045362472534,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,2500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2250__2024_05_09_17_57_55,84.70773267745972,0.8682205677032471,0.9236000180244446,1715291959.9738336,0.8946599960327148,0.0,{'runtime': 83},0.9010800123214722,0.5603065490722656,0.5221055746078491,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,2250,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2000__2024_05_09_17_56_25,85.25503063201904,1.0191049575805664,0.9218999743461608,1715291870.9341466,0.8892999887466431,0.0,{'runtime': 83},0.8804000020027161,0.6980913281440735,0.7932285666465759,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,2000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1750__2024_05_09_17_54_56,84.22721672058105,1.4995777606964111,0.901799976825714,1715291780.7243848,0.8628000020980835,0.0,{'runtime': 82},0.8790799975395203,0.9885074496269226,0.8201231956481934,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,1750,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1500__2024_05_09_17_53_27,84.73452711105347,1.330572485923767,0.9142000079154968,1715291691.8857942,0.8725600242614746,0.0,{'runtime': 83},0.8329799771308899,0.7838073372840881,1.273665189743042,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,1500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_09_17_51_54,87.33919858932495,0.9901056289672852,0.90829998254776,1715291602.2790046,0.8696399927139282,0.0,{'runtime': 81},0.8277599811553955,0.6702997088432312,0.9874311685562134,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,1250,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_09_17_50_29,82.20483875274658,1.1881401538848877,0.8323000073432922,1715291511.417775,0.8217800259590149,0.0,{'runtime': 80},0.8053799867630005,1.0896819829940796,1.1569818258285522,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,1000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_09_17_48_59,83.0367419719696,1.2339829206466677,0.857699990272522,1715291422.860812,0.82396000623703,0.0,{'runtime': 81},0.7885599732398987,0.9487842917442322,1.1423726081848145,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,750,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=500__2024_05_09_17_47_36,79.3328423500061,1.9231112003326416,0.7225000262260437,1715291335.9054174,0.7250000238418579,0.0,{'runtime': 78},0.6762400269508362,2.0893750190734863,2.228856325149536,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=250__2024_05_09_17_46_11,81.69337511062622,3.8600103855133057,0.6312999725341797,1715291253.0874531,0.6168400049209595,0.0,{'runtime': 80},0.6380800008773804,3.5225000381469727,3.015110969543457,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,250,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2500__2024_05_09_17_44_39,86.72113633155823,1.1030151844024658,0.9197999835014344,1715291166.4753544,0.8892599940299988,0.0,{'runtime': 85},0.905780017375946,0.7933459281921387,0.7683804631233215,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,2500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2250__2024_05_09_17_43_08,87.37907552719116,1.4075711965560913,0.9157999753952026,1715291075.7535114,0.8672599792480469,0.0,{'runtime': 85},0.8874199986457825,0.7907485961914062,0.7091659307479858,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,2250,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2500__2024_05_09_17_41_45,79.81568622589111,1.122746825218201,0.9021999835968018,1715290985.6360922,0.8398000001907349,0.0,{'runtime': 78},0.7846500277519226,0.6580560803413391,1.131172776222229,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,xoccurs,2500,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2000__2024_05_09_17_41_37,88.41707944869995,0.6992924809455872,0.9337000250816344,1715290985.4863434,0.899619996547699,0.0,{'runtime': 86},0.8700000047683716,0.40165242552757263,0.7479750514030457,128,2,pos_sym_retriever,2.0,0.0,disentangled_v2,,,1task_between,2000,sa=0; rca=2; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
